"","StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","Q_RecaptchaScore","meta_Browser","meta_Version","meta_Operating System","meta_Resolution","timer.consent_First Click","timer.consent_Last Click","timer.consent_Page Submit","timer.consent_Click Count","Consent","timer.platforms_First Click","timer.platforms_Last Click","timer.platforms_Page Submit","timer.platforms_Click Count","platforms_fb","platforms_insta","platforms_tiktok","platforms_x","platforms_truth","platforms_jive","timer.state_First Click","timer.state_Last Click","timer.state_Page Submit","timer.state_Click Count","state","timer.age_First Click","timer.age_Last Click","timer.age_Page Submit","timer.age_Click Count","age","timer.device_First Click","timer.device_Last Click","timer.device_Page Submit","timer.device_Click Count","device","timer.download_First Click","timer.download_Last Click","timer.download_Page Submit","timer.download_Click Count","download_apple","download_android","timer.race_First Click","timer.race_Last Click","timer.race_Page Submit","timer.race_Click Count","race","timer.image_First Click","timer.image_Last Click","timer.image_Page Submit","timer.image_Click Count","screen_image","timer.pid3_First Click","timer.pid3_Last Click","timer.pid3_Page Submit","timer.pid3_Click Count","pid3","timer.pid.followup_First Click","timer.pid.followup_Last Click","timer.pid.followup_Page Submit","timer.pid.followup_Click Count","pid_strong","pid_lean","timer.ideo_First Click","timer.ideo_Last Click","timer.ideo_Page Submit","timer.ideo_Click Count","ideo7","timer.educ.1_First Click","timer.educ.1_Last Click","timer.educ.1_Page Submit","timer.educ.1_Click Count","educ_new","1","timer.educ.2_First Click","timer.educ.2_Last Click","timer.educ.2_Page Submit","timer.educ.2_Click Count","2","timer.educ.3_First Click","timer.educ.3_Last Click","timer.educ.3_Page Submit","timer.educ.3_Click Count","3","timer.educ.4_First Click","timer.educ.4_Last Click","timer.educ.4_Page Submit","timer.educ.4_Click Count","4","timer.educ.5_First Click","timer.educ.5_Last Click","timer.educ.5_Page Submit","timer.educ.5_Click Count","5","timer.educ.6_First Click","timer.educ.6_Last Click","timer.educ.6_Page Submit","timer.educ.6_Click Count","6","timer.educ.7_First Click","timer.educ.7_Last Click","timer.educ.7_Page Submit","timer.educ.7_Click Count","7","timer.educ.8_First Click","timer.educ.8_Last Click","timer.educ.8_Page Submit","timer.educ.8_Click Count","8","timer.image.9_First Click","timer.image.9_Last Click","timer.image.9_Page Submit","timer.image.9_Click Count","9","timer.instructions_First Click","timer.instructions_Last Click","timer.instructions_Page Submit","timer.instructions_Click Count","Invite_Block","participant_code","...134","race_new","social_media_sum","social_media_high","pid7"
"157","12/13/2023 10:05","12/13/2023 10:09",100,226,TRUE,"12/13/2023 10:09",0.899999976158142,"Chrome","120.0.0.0","Windows NT 10.0","1920x1080",4.111,4.111,4.929,1,"Yes, I consent",12.848,21.462,23.079,7,1,2,0,0,0,0,1.237,5.725,6.259,2,"North Carolina",1.528,1.528,3.981,1,32,1.171,1.171,2.802,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",2.165,2.165,2.937,1,"White",3.398,3.398,4.099,1,3,7.741,7.741,8.442,1,"Independent",4.815,4.815,5.805,1,NA,"Neither",4.131,4.131,5.358,1,"Moderate or middle of the road",NA,NA,NA,NA,"Some college but no degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.874,3.874,4.512,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,141.058,0,7,"23kn1d",NA,"White",3,FALSE,"Pure Independent"
"158","12/13/2023 10:06","12/13/2023 10:09",100,197,TRUE,"12/13/2023 10:09",0.899999976158142,"Chrome","120.0.0.0","Windows NT 10.0","1920x1080",4.372,4.372,5.537,1,"Yes, I consent",2.998,6.852,10.462,6,0,1,0,0,0,0,1.068,3.605,4.796,2,"Texas",1.739,1.739,9.945,1,24,2.216,2.216,3.11,1,"Apple iPhone",2.326,2.326,3.439,1,"Yes, I am",NA,1.937,1.937,3.514,1,"White",1.448,1.448,2.089,1,3,2.366,2.366,3.367,1,"Democrat",1.78,1.78,2.494,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.319,1.319,2.318,1,"Extremely liberal",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,2.05,2.05,3.237,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242,0.242,137.299,1,3,"e4dzw1",NA,"White",1,FALSE,"Strong Democrat"
"159","12/13/2023 9:58","12/13/2023 10:11",100,746,TRUE,"12/13/2023 10:11",0.800000012,"Chrome","116.0.0.0","Linux x86_64","1280x800",37.554,37.554,39.121,1,"Yes, I consent",10.181,21.099,22.392,6,2,0,1,0,0,0,13.935,13.935,15.618,1,"Missouri",1.919,1.919,23.519,1,58,2.131,2.131,2.927,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",2.827,2.827,5.581,1,"White",4.986,4.986,7.297,1,3,21.798,21.798,24.468,1,"Republican",2.733,2.733,4.301,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,7.011,7.011,9.452,1,"Somewhat conservative",NA,NA,NA,NA,"Some college but no degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.213,7.213,10.116,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.504,12.504,564.592,1,5,"p4am1m",NA,"White",3,FALSE,"Weak Republican"
"160","12/13/2023 10:08","12/13/2023 10:11",100,189,TRUE,"12/13/2023 10:11",1,"Safari","17","Macintosh","1512x982",11.915,11.915,13.475,1,"Yes, I consent",2.556,14.169,18.356,9,0,0,2,0,0,0,0,0,3.322,0,"Arkansas",0.998,0.998,3.192,1,20,1.854,2.98,3.503,2,"Apple iPhone",1.709,1.709,2.633,1,"Yes, I am",NA,1.004,1.004,2.073,1,"Asian",1.674,1.674,2.882,1,3,6,6,7.463,1,"Republican",1.681,1.681,2.401,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,2.557,2.557,3.671,1,"Somewhat conservative",NA,NA,NA,NA,"Some college but no degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.335,10.335,14.251,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,103.368,0,7,"7rt1gd",NA,"Asian",2,FALSE,"Weak Republican"
"161","12/13/2023 10:11","12/13/2023 10:11",100,17,TRUE,"12/13/2023 10:11",0.899999976158142,"Safari","16.1","Macintosh","1512x982",4.686,4.686,6.011,1,"Yes, I consent",4.864,9.874,10.465,7,1,2,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,TRUE,NA
"162","12/13/2023 10:09","12/13/2023 10:12",100,210,TRUE,"12/13/2023 10:12",0.100000001490116,"Firefox","120","Windows NT 10.0","1536x864",30.491,30.491,31.71,1,"Yes, I consent",3.883,10.239,11.6,6,1,2,0,2,0,0,1.459,5.91,7.441,2,"Texas",1.596,1.596,4.793,1,19,1.57,1.57,4.945,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",2.887,3.779,4.953,2,"Black or African American,White",2.781,2.781,6.737,1,3,5.774,5.774,7.132,1,"Democrat",1.865,1.865,3.295,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,2.461,2.461,4.901,1,"Moderate or middle of the road",3.179,3.179,5.596,1,"Some college but no degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.185,33.528,100.051,2,1,"7ubzwf",NA,"Mixed/other",5,TRUE,"Weak Democrat"
"163","12/13/2023 10:09","12/13/2023 10:15",100,345,TRUE,"12/13/2023 10:15",1,"Chrome","119.0.0.0","Windows NT 10.0","1536x864",55.419,65.325,66.52,7,"Yes, I consent",3.417,16.01,20.532,8,2,2,0,1,0,0,1.781,3.088,4.213,2,"Washington",1.583,1.583,4.616,1,37,2.236,2.236,4.033,1,"Apple iPhone",19.857,19.857,21.242,1,"Yes, I am",NA,1.864,1.864,3.459,1,"Black or African American",2.729,5.067,6.147,2,3,4.224,4.224,5.919,1,"Democrat",4.084,4.084,5.225,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,2.067,7.428,8.5,2,"Somewhat liberal",NA,NA,NA,NA,"Associate degree in college",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.035,2.035,3.797,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.858,176.15,184.656,4,5,"2kwk16",NA,"Black or African American",5,TRUE,"Weak Democrat"
"164","12/13/2023 10:14","12/13/2023 10:17",100,206,TRUE,"12/13/2023 10:17",1,"Chrome","120.0.0.0","Windows NT 10.0","1920x1080",56.596,56.596,57.677,1,"Yes, I consent",3.988,13.502,16.142,7,0,1,2,1,0,0,1.046,3.352,4.014,2,"Nevada",0.772,0.772,3.31,1,22,4.987,4.987,5.923,1,"Apple iPhone",1.27,1.27,1.858,1,"Yes, I am",NA,2.492,2.492,4.91,1,"Hispanic",1.542,1.542,2.563,1,3,3.943,3.943,4.761,1,"Independent",4.5,4.5,5.618,1,NA,"Closer to Democratic Party",5.095,6.219,7.479,2,"Moderate or middle of the road",NA,NA,NA,NA,"Bachelor’s degree",NA,2.921,2.921,6.743,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.498,14.105,78.084,4,2,"gvkuyq",NA,"Hispanic",4,FALSE,"Lean Democrat"
"165","12/13/2023 10:15","12/13/2023 10:17",100,155,TRUE,"12/13/2023 10:17",0.899999976158142,"Chrome","120.0.0.0","Windows NT 10.0","1440x960",3.901,3.901,4.633,1,"Yes, I consent",1.89,6.477,7.199,6,2,1,1,0,0,0,1.282,3.93,4.627,2,"Colorado",0.779,0.779,2.634,1,30,1.588,1.588,2.416,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",2.559,2.559,3.551,1,"White",2.213,2.213,3.395,1,3,2.084,2.084,3.365,1,"Democrat",1.269,1.813,2.654,2,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,2.564,3.991,4.757,2,"Liberal",NA,NA,NA,NA,"Associate degree in college",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.232,2.232,3.648,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,102.274,0,6,"k9b2r8",NA,"White",4,FALSE,"Weak Democrat"
"166","12/13/2023 10:15","12/13/2023 10:21",100,319,TRUE,"12/13/2023 10:21",0.899999976158142,"Chrome","120.0.0.0","Macintosh","1440x900",14.775,15.191,16.076,2,"Yes, I consent",6.775,14.608,20.52,8,1,1,0,0,0,0,1.2,7.492,8.267,2,"New Jersey",1.013,1.013,3.257,1,25,1.231,1.231,2.55,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",1.436,1.436,2.629,1,"Black or African American",2.922,3.907,4.845,2,3,4.185,4.185,4.941,1,"Democrat",1.143,1.143,1.761,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,2.808,2.808,3.586,1,"Somewhat liberal",NA,NA,NA,NA,"Associate degree in college",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,1.43,2.101,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.432,33.895,224.422,4,5,"wph6uk",NA,"Black or African American",2,FALSE,"Weak Democrat"
"167","12/13/2023 10:21","12/13/2023 10:24",100,170,TRUE,"12/13/2023 10:24",1,"Chrome","116.0.0.0","Macintosh","1920x1080",9.843,9.843,10.487,1,"Yes, I consent",3.807,8.849,9.678,6,1,2,2,2,0,0,0.974,0.974,4.46,1,"Texas",1.527,1.527,3.109,1,55,1.395,1.395,2.096,1,"Apple iPhone",2.922,2.922,3.566,1,"Yes, I am",NA,1.415,1.415,2.323,1,"Asian",1.875,1.875,3.056,1,3,4.034,4.034,4.653,1,"Independent",1.578,1.578,2.352,1,NA,"Closer to Republican Party",2.502,2.502,3.72,1,"Conservative",2.512,2.512,3.113,1,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,108.989,0,1,"d91kgd",NA,"Asian",7,TRUE,"Lean Republican"
"168","12/13/2023 10:22","12/13/2023 10:24",100,175,TRUE,"12/13/2023 10:24",1,"Safari iPhone","17.1.1","iPhone","390x844",2.813,4.789,5.687,3,"Yes, I consent",6.455,14.69,17.129,8,2,2,2,1,0,0,1.713,6.9,6.916,2,"Utah",1.498,1.498,5.509,1,30,1.312,2.782,2.805,2,"Apple iPhone",1.951,1.951,2.906,1,"Yes, I am",NA,4.482,6.139,7.968,2,"Black or African American,Something else",1.899,3.124,4.283,2,3,16.937,16.937,17.408,1,"Independent",1.993,1.993,3.068,1,NA,"Closer to Republican Party",5.236,6.203,7.278,2,"Moderate or middle of the road",NA,NA,NA,NA,"Some college but no degree",NA,NA,NA,NA,NA,NA,2.099,2.099,2.973,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.18,80.899,83.561,8,3,"nadrnf",NA,"Mixed/other",7,TRUE,"Lean Republican"
"169","12/13/2023 10:23","12/13/2023 10:25",100,153,TRUE,"12/13/2023 10:25",0.899999976158142,"Safari","537.36","Android 10","448x998",9.494,17.132,18.567,7,"Yes, I consent",10.355,18.068,19.192,6,1,1,1,1,0,0,1.243,1.243,4.101,1,"Indiana",1.279,1.279,3.801,1,46,1.399,1.399,2.372,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",1.376,1.376,2.201,1,"White",2.456,2.456,4.155,1,3,1.869,1.869,3.46,1,"Independent",1.84,1.84,2.931,1,NA,"Closer to Democratic Party",2.091,2.091,3.678,1,"Moderate or middle of the road",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.287,1.287,2.099,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.758,20.892,29.956,3,4,"8z7uzd",NA,"White",4,FALSE,"Lean Democrat"
"170","12/13/2023 10:22","12/13/2023 10:26",100,233,TRUE,"12/13/2023 10:26",1,"Chrome","120.0.0.0","Windows NT 10.0","1920x1080",14.867,14.867,16.808,1,"Yes, I consent",4.928,9.433,9.852,6,1,1,0,0,0,0,1.162,2.746,3.343,2,"Illinois",0.973,0.973,1.977,1,21,1.083,1.083,3.016,1,"Apple iPhone",3.378,3.378,4.344,1,"Yes, I am",NA,1.595,1.595,2.275,1,"White",1.652,1.652,2.34,1,3,3.025,3.025,3.669,1,"Independent",3.161,3.161,3.519,1,NA,"Closer to Democratic Party",1.981,1.981,2.797,1,"Somewhat liberal",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.212,2.212,2.743,1,NA,NA,NA,NA,NA,NA,0,0,171.807,0,8,"fvvpfd",NA,"White",2,FALSE,"Lean Democrat"
"171","12/13/2023 10:22","12/13/2023 10:30",100,478,TRUE,"12/13/2023 10:30",1,"Edge","119.0.0.0","Windows NT 10.0","1920x1080",10.689,17.441,19.253,5,"Yes, I consent",7.429,16.572,17.897,6,2,1,1,1,0,0,2.842,6.714,8.9,2,"Florida",1.811,1.811,6.345,1,49,3.334,3.334,5.482,1,"Apple iPhone",10.489,10.489,12.253,1,"Yes, I am",NA,4.589,4.589,5.843,1,"White",3.73,3.73,5.751,1,3,6.443,6.443,8.424,1,"Democrat",3.285,3.285,5.233,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,4.874,4.874,6.662,1,"Somewhat conservative",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.882,3.882,5.406,1,NA,114.851,123.57,363.934,7,9,"vc9m7z",NA,"White",5,TRUE,"Weak Democrat"
"172","12/13/2023 10:26","12/13/2023 10:30",100,280,TRUE,"12/13/2023 10:30",0.899999976158142,"Chrome","115.0.0.0","Android 11","412x892",18.416,33.116,33.936,8,"Yes, I consent",11.002,20.135,22.62,7,2,1,0,1,0,0,1.702,1.702,10.701,1,"Kentucky",1.702,1.702,5.401,1,52,2.102,2.102,3.704,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",2.801,2.801,3.778,1,"White",3.433,4.815,5.3,2,3,9.361,9.361,31.884,1,"Democrat",2.401,2.401,3.801,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,6.784,6.784,41.194,1,"Liberal",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.801,11.801,12.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.647,82.554,86.778,2,7,"xnukn4",NA,"White",4,FALSE,"Weak Democrat"
"173","12/13/2023 10:29","12/13/2023 10:31",100,125,TRUE,"12/13/2023 10:31",0.899999976158142,"Chrome","120.0.0.0","Windows NT 10.0","1920x1080",6.275,6.275,6.742,1,"Yes, I consent",5.85,12.353,13.562,6,0,1,2,1,0,0,1.143,5.735,6.256,2,"Minnesota",1.101,1.101,2.282,1,21,0.859,0.859,1.717,1,"Apple iPhone",1.83,1.83,2.405,1,"Yes, I am",NA,1.33,1.33,1.942,1,"White",1.731,1.731,2.274,1,3,4.729,4.729,8.061,1,"Other",1.768,1.768,2.613,1,NA,"Neither",1.476,1.476,2.836,1,"Moderate or middle of the road",NA,NA,NA,NA,"Some college but no degree",NA,2.106,2.106,2.724,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,66.795,0,2,"ge1tnt",NA,"White",4,FALSE,"Pure Independent"
"174","12/13/2023 10:29","12/13/2023 10:33",100,258,TRUE,"12/13/2023 10:33",1,"Chrome","120.0.0.0","Macintosh","1440x900",44.698,48.455,48.894,3,"Yes, I consent",14.665,20.398,25.325,6,1,2,1,0,0,0,1.193,3.696,7.359,2,"Georgia",5.576,6.796,7.529,2,33,15.642,16.544,17.922,2,"Apple iPhone",5.332,5.332,6.347,1,"Yes, I am",NA,3.387,3.387,4.157,1,"Black or African American",3.122,3.122,5.201,1,3,13.659,13.659,14.464,1,"Democrat",2.143,2.143,4.263,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,6.267,6.267,7.601,1,"Moderate or middle of the road",NA,NA,NA,NA,"Some college but no degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.491,5.448,6.034,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.072,92.291,95.665,2,4,"uhuuy9",NA,"Black or African American",4,FALSE,"Weak Democrat"
"175","12/13/2023 10:30","12/13/2023 10:34",100,252,TRUE,"12/13/2023 10:34",0.899999976158142,"Safari","16.6","Macintosh","768x1024",5.696,44.636,47.311,9,"Yes, I consent",7.423,14.726,15.576,7,0,2,2,0,0,0,1.401,3.673,8.863,2,"New York",1.386,1.386,3.401,1,55,2.396,2.396,3.826,1,"Apple iPhone",6.516,6.516,7.2,1,"Yes, I am",NA,3.147,3.147,3.815,1,"White",1.935,2.512,5.301,2,3,4.156,4.156,4.937,1,"Democrat",2.614,2.614,3.298,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,2.341,3.018,3.797,2,"Liberal",NA,NA,NA,NA,"Post-graduate degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.571,2.571,3.721,1,NA,NA,NA,NA,NA,NA,50.083,123.222,131.389,6,8,"p1dvdf",NA,"White",4,FALSE,"Strong Democrat"
"176","12/13/2023 10:31","12/13/2023 10:34",100,205,TRUE,"12/13/2023 10:34",0.899999976158142,"Firefox","120","Windows NT 10.0","1920x1080",11.928,11.928,12.825,1,"Yes, I consent",4.04,7.819,8.891,6,1,0,1,0,0,0,0.776,2.731,3.242,2,"Ohio",0.731,0.731,2.207,1,38,0.978,0.978,1.535,1,"Apple iPhone",1.288,1.288,2.034,1,"Yes, I am",NA,1.187,1.187,1.908,1,"White",1.358,1.358,2.116,1,3,0.916,0.916,2.193,1,"Democrat",0.984,0.984,1.66,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,0.955,0.955,1.798,1,"Extremely liberal",NA,NA,NA,NA,"Some college but no degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.584,2.13,3.14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.152,147.233,155.166,2,6,"7huwnb",NA,"White",2,FALSE,"Weak Democrat"
"177","12/13/2023 10:31","12/13/2023 10:35",100,219,TRUE,"12/13/2023 10:35",0.899999976158142,"Chrome","120.0.0.0","Android 10","360x740",9.563,38.757,40.343,12,"Yes, I consent",9.832,24.932,25.541,10,1,1,1,1,0,0,1.632,1.632,4.574,1,"Delaware",2.234,2.234,9.682,1,48,1.399,1.399,2.344,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",5.347,5.347,6.101,1,"White",4.284,5.709,6.776,2,3,4.611,11.673,12.628,4,"Republican",1.981,1.981,2.601,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,3.566,5.519,6.2,2,"Somewhat liberal",NA,NA,NA,NA,"Some college but no degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.724,8.664,9.301,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.317,78.671,79.484,11,5,"6c8h3x",NA,"White",4,FALSE,"Weak Republican"
"178","12/13/2023 10:19","12/13/2023 10:37",100,1065,TRUE,"12/13/2023 10:37",1,"Chrome","119.0.0.0","Windows NT 10.0","1536x864",9.014,9.014,10.037,1,"Yes, I consent",4.226,10.252,13.545,6,2,1,0,1,0,0,1,2.369,2.919,2,"Georgia",0.888,0.888,2.659,1,27,1.249,1.249,2.398,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",2.144,2.144,3.185,1,"White",1.831,1.831,2.896,1,3,4.194,4.194,4.987,1,"Independent",2.6,2.6,3.324,1,NA,"Closer to Democratic Party",3.074,3.074,4.014,1,"Liberal",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.832,2.832,3.787,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1000.819,0,7,"3q3g78",NA,"White",4,FALSE,"Lean Democrat"
"179","12/13/2023 10:22","12/13/2023 10:37",100,900,TRUE,"12/13/2023 10:37",0.899999976158142,"Chrome","119.0.0.0","Android 10","384x857",19.083,25.607,26.202,6,"Yes, I consent",4.646,10.624,10.99,8,2,0,0,0,0,0,0.888,0.888,4.445,1,"Michigan",0.954,0.954,3.431,1,32,1.365,1.365,1.779,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",1.633,2.015,2.486,2,"Something else",1.959,1.959,2.62,1,3,2.431,2.431,3.1,1,"Republican",1.302,1.302,1.801,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.211,1.801,2.235,2,"Extremely conservative",NA,NA,NA,NA,"Some college but no degree",NA,3.132,3.132,3.787,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.537,13.196,13.881,5,2,"nm8cet",NA,"Mixed/other",2,FALSE,"Strong Republican"
"180","12/13/2023 10:35","12/13/2023 10:38",100,138,TRUE,"12/13/2023 10:38",1,"Chrome","119.0.0.0","Macintosh","1440x900",17.784,17.784,18.918,1,"Yes, I consent",3.455,8.124,9.929,6,1,2,2,1,0,0,1.341,1.341,4.191,1,"Massachusetts",1.048,1.048,2.774,1,27,1.219,1.219,1.954,1,"Apple iPhone",1.873,1.873,3.048,1,"Yes, I am",NA,2.002,2.925,3.922,3,"White",1.988,1.988,3.238,1,3,2.821,2.821,4.244,1,"Democrat",1.486,1.486,2.242,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.394,1.394,3.121,1,"Liberal",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,2.005,2.005,3.274,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,61.023,0,3,"7aubcq",NA,"White",6,TRUE,"Weak Democrat"
