StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,Q_RecaptchaScore,meta_Browser,meta_Version,meta_Operating System,meta_Resolution,timer.consent_First Click,timer.consent_Last Click,timer.consent_Page Submit,timer.consent_Click Count,Consent,timer.platforms_First Click,timer.platforms_Last Click,timer.platforms_Page Submit,timer.platforms_Click Count,platforms_fb,platforms_insta,platforms_tiktok,platforms_x,platforms_truth,platforms_jive,timer.state_First Click,timer.state_Last Click,timer.state_Page Submit,timer.state_Click Count,state,timer.age_First Click,timer.age_Last Click,timer.age_Page Submit,timer.age_Click Count,age,timer.device_First Click,timer.device_Last Click,timer.device_Page Submit,timer.device_Click Count,device,timer.download_First Click,timer.download_Last Click,timer.download_Page Submit,timer.download_Click Count,download_apple,download_android,timer.race_First Click,timer.race_Last Click,timer.race_Page Submit,timer.race_Click Count,race ,timer.image_First Click,timer.image_Last Click,timer.image_Page Submit,timer.image_Click Count,screen_image,timer.pid3_First Click,timer.pid3_Last Click,timer.pid3_Page Submit,timer.pid3_Click Count,pid3,timer.pid.followup_First Click,timer.pid.followup_Last Click,timer.pid.followup_Page Submit,timer.pid.followup_Click Count,pid_strong,pid_lean,timer.ideo_First Click,timer.ideo_Last Click,timer.ideo_Page Submit,timer.ideo_Click Count,ideo7,timer.educ.1_First Click,timer.educ.1_Last Click,timer.educ.1_Page Submit,timer.educ.1_Click Count,educ_1,1,timer.educ.2_First Click,timer.educ.2_Last Click,timer.educ.2_Page Submit,timer.educ.2_Click Count,educ_2,2,timer.educ.3_First Click,timer.educ.3_Last Click,timer.educ.3_Page Submit,timer.educ.3_Click Count,educ_3,3,timer.educ.4_First Click,timer.educ.4_Last Click,timer.educ.4_Page Submit,timer.educ.4_Click Count,educ_4,4,timer.educ.5_First Click,timer.educ.5_Last Click,timer.educ.5_Page Submit,timer.educ.5_Click Count,educ_5,5,timer.educ.6_First Click,timer.educ.6_Last Click,timer.educ.6_Page Submit,timer.educ.6_Click Count,educ_6,6,timer.educ.7_First Click,timer.educ.7_Last Click,timer.educ.7_Page Submit,timer.educ.7_Click Count,educ_7,7,timer.educ.8_First Click,timer.educ.8_Last Click,timer.educ.8_Page Submit,timer.educ.8_Click Count,educ_8,8,timer.image.9_First Click,timer.image.9_Last Click,timer.image.9_Page Submit,timer.image.9_Click Count,educ_9,9,timer.instructions_First Click,timer.instructions_Last Click,timer.instructions_Page Submit,timer.instructions_Click Count,Invite_Block,participant_code,
12/13/2023 13:47,12/13/2023 13:51,100,252,TRUE,12/13/2023 13:51,1,Chrome,119.0.0.0,Android 10,412x915,16.774,80.357,81.965,16,"Yes, I consent",5.554,14.49,15.271,7,A lot,Some,A lot,Some,Not at all,Not at all,1.087,1.087,4.301,1,Kansas,1.201,1.201,3.901,1,25,2.887,2.887,7.201,1,Android,,,,,,"Yes, I am",1.797,1.797,3.53,1,White,2.058,2.058,3.301,1,3,5.001,5.001,6.798,1,Democrat,1.582,1.582,2.373,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,2.102,2.102,2.998,1,Extremely liberal,1.46,1.46,2.589,1,High school graduate or equivalent (GED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.211,37.7,90.443,5,1,3F86XN,
12/13/2023 13:26,12/13/2023 13:51,100,1541,TRUE,12/13/2023 13:51,0.8999999761581421,Chrome,119.0.0.0,Windows NT 10.0,1366x768,94.201,102.401,103.395,2,"Yes, I consent",8.536,18.434,19.374,6,Not at all,A lot,Some,Some,Not at all,Not at all,1.772,5.759,7.012,2,Minnesota,1.86,3.778,4.337,2,32,1.301,1.301,4.505,1,Android,,,,,,"Yes, I am",1.803,1.803,3.678,1,Black or African American,2.738,2.738,4.938,1,3,6.821,6.821,10.152,1,Independent,6.477,6.477,7.592,1,,Closer to Democratic Party,2.448,2.448,4.501,1,Moderate or middle of the road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.166,4.166,5.868,1,Bachelor’s degree,,,,,,,,48.035,48.035,1269.98,1,8,A3C1VA,
12/13/2023 13:49,12/13/2023 13:53,100,256,TRUE,12/13/2023 13:53,0.8999999761581421,Chrome,119.0.0.0,Windows NT 10.0,1920x1080,34.421,34.421,35.39,1,"Yes, I consent",5.489,10.805,12.444,6,A lot,Not at all,Not at all,Not at all,Not at all,Not at all,1.482,4.273,5.336,2,Ohio,1.216,1.216,3.27,1,35,1.667,1.667,2.903,1,Android,,,,,,"Yes, I am",2.237,2.237,3.247,1,White,1.996,1.996,3.454,1,3,4.156,4.156,5.272,1,Independent,2.639,2.639,3.614,1,,Closer to Democratic Party,2.409,2.409,3.593,1,Somewhat liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.739,1.739,2.784,1,Bachelor’s degree,,,,,,,,13.7,14.324,164.296,2,8,7BH6R8,
12/13/2023 13:51,12/13/2023 13:54,100,200,TRUE,12/13/2023 13:54,1,Firefox,120,Macintosh,1280x800,6.656,6.656,7.934,1,"Yes, I consent",5.68,12.47,13.146,6,A lot,Some,A lot,Some,Not at all,Not at all,0.949,4.933,5.475,3,Ohio,1.034,1.034,3.262,1,51,1.929,1.929,2.978,1,Apple iPhone,3.313,3.313,3.948,1,"Yes, I am",,2.433,2.433,2.93,1,White,2.363,2.92,3.628,2,3,3.932,3.932,5.019,1,Democrat,1.644,1.644,2.138,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,2.234,2.234,2.792,1,Extremely liberal,,,,,,,,,,,,,,,,,,,,,,,,,1.932,1.932,2.873,1,Associate degree in college,,,,,,,,,,,,,,,,,,,,,,,,,,17.864,17.864,134.755,1,5,ETMBE2,
12/13/2023 13:54,12/13/2023 13:55,100,36,TRUE,12/13/2023 13:55,0.8999999761581421,Edge,120.0.0.0,Windows NT 10.0,1920x1080,4.908,4.908,6.274,1,"Yes, I consent",16.082,28.346,29.391,6,A lot,A lot,A lot,Some,Some,Some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2023 13:56,12/13/2023 13:56,100,16,TRUE,12/13/2023 13:56,1,Chrome,120.0.0.0,Windows NT 10.0,1366x768,5.838,5.838,6.762,1,"Yes, I consent",2.912,7.689,8.242,6,Some,Some,A lot,A lot,Some,Some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2023 13:52,12/13/2023 13:57,100,259,TRUE,12/13/2023 13:57,0.4000000059604645,Chrome iPhone,120.0.6099.101,iPhone,375x667,13.856,36.895,37.722,12,"Yes, I consent",11.162,21.812,36.91,11,Some,A lot,Not at all,Not at all,Not at all,Not at all,0.346,1.533,3.674,3,California,1.755,1.755,3.958,1,29,1.943,1.943,2.716,1,Apple iPhone,1.903,1.903,3.375,1,"Yes, I am",,1.785,2.6,3.412,2,Asian,2.35,4.065,4.6,3,3,3.005,3.005,4.099,1,Democrat,1.08,1.08,2.032,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.781,2.515,3.162,2,Somewhat liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,3.173,4.147,4,Post-graduate degree,,2.951,79.689,80.65,15,9,UPVF32,
12/13/2023 13:55,12/13/2023 13:57,100,106,TRUE,12/13/2023 13:57,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,1707x960,56.158,58.542,59.619,2,"Yes, I consent",0.757,30.208,31.699,9,A lot,A lot,Some,Some,Some,Some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2023 13:53,12/13/2023 13:57,100,236,TRUE,12/13/2023 13:57,0.8999999761581421,Edge,120.0.0.0,Windows NT 10.0,1920x1080,6.794,6.794,7.648,1,"Yes, I consent",9.603,17.182,18.979,6,Not at all,Some,Not at all,Some,Not at all,Not at all,1.571,3.149,4.034,2,Kansas,1.735,4.902,5.819,2,40,4.145,4.145,5.046,1,Android,,,,,,"Yes, I am",3.648,3.648,4.724,1,White,1.803,1.803,2.845,1,3,4.842,4.842,6.079,1,Republican,2.093,2.093,2.817,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,2.303,2.303,4.062,1,Somewhat conservative,2.193,2.193,2.947,1,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,159.124,0,1,XKU9WG,
12/13/2023 13:53,12/13/2023 13:58,100,328,TRUE,12/13/2023 13:58,0.8999999761581421,Safari,16.6,Macintosh,810x1080,8.725,75.871,77.368,49,"Yes, I consent",4.438,17.599,19.039,9,Some,Not at all,Not at all,Not at all,Not at all,Not at all,1.899,5.882,12.279,3,North Carolina,1.43,1.43,4.532,1,67,4.226,4.226,5.581,1,Apple iPhone,3.321,3.321,4.401,1,"Yes, I am",,1.925,1.925,3.001,1,Black or African American,3.226,5.192,7.754,3,3,8.89,8.89,9.982,1,Other,3.766,3.766,5.09,1,,Neither,4.144,14.09,14.788,5,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11,3.11,4.26,1,High school graduate or equivalent (GED),,,,,,,,1.184,147.187,151.34,21,8,UZX7ZD,
12/13/2023 13:56,12/13/2023 13:59,100,145,TRUE,12/13/2023 13:59,0.8999999761581421,Edge,120.0.0.0,Windows NT 10.0,1200x800,12.15,12.15,13.336,1,"Yes, I consent",5.27,12.999,13.901,6,A lot,Not at all,A lot,Some,Not at all,Not at all,2.124,6.791,7.772,2,Pennsylvania,2.086,2.086,4.826,1,49,1.209,1.209,3.407,1,Apple iPhone,2.537,3.768,4.536,2,"Yes, I am",,7.827,7.827,8.993,1,White,2.067,2.067,4.569,1,3,2.179,2.179,3.405,1,Independent,2.143,2.143,3.582,1,,Neither,4.145,5.835,6.408,2,Somewhat conservative,1.612,1.612,3.981,1,Some college but no degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.982,6.313,58.276,2,1,2T1RCW,
12/13/2023 13:54,12/13/2023 13:59,100,272,TRUE,12/13/2023 13:59,0.8999999761581421,Chrome,103.0.0.0,CrOS x86_64 14816.131.0,1241x698,16.451,16.451,17.934,1,"Yes, I consent",9.733,16.595,18.174,6,Some,Some,Some,Not at all,Not at all,Not at all,1.2,2.77,3.869,2,Alabama,1.275,1.275,4.762,1,28,1.199,1.199,3.1,1,Android,,,,,,"Yes, I am",1.777,1.777,3.05,1,White,2.446,2.446,3.941,1,3,5.468,5.468,7.266,1,Republican,1.7,1.7,2.59,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,2.135,2.135,3.587,1,Moderate or middle of the road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.201,2.201,4.036,1,Some college but no degree,,,,,,,,,,,,,,0,0,181.531,0,7,TN7TT7,
12/13/2023 13:57,12/13/2023 13:59,100,164,TRUE,12/13/2023 13:59,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,1366x768,21.003,21.003,22.124,1,"Yes, I consent",5.863,11.16,12.012,6,A lot,A lot,Not at all,A lot,Not at all,Not at all,0.914,2.242,2.89,2,Florida,1.666,1.666,3.62,1,41,0.996,0.996,1.788,1,Android,,,,,,"Yes, I am",1.648,1.648,2.756,1,Black or African American,1.992,1.992,3.447,1,3,5.077,5.077,5.721,1,Democrat,2.266,2.266,2.974,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,5.303,5.303,6.33,1,Moderate or middle of the road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.775,2.775,3.625,1,Some college but no degree,,,,,,,,,,,,,,,,,,,,1.21,27.098,85.607,7,6,1Z4CP3,
12/13/2023 13:56,12/13/2023 13:59,100,231,TRUE,12/13/2023 13:59,0.699999988,Firefox,120,Android 12,432x960,22.879,49.209,50.232,9,"Yes, I consent",6.377,11.74,15.176,6,A lot,Some,Not at all,Not at all,Not at all,Not at all,1.551,1.551,5.407,1,Kentucky,1.408,1.408,3.693,1,52,1.667,1.667,2.608,1,Android,,,,,,"Yes, I am",1.66,1.66,2.589,1,White,1.963,1.963,3.116,1,3,4.536,4.536,5.557,1,Republican,2.019,2.019,3.186,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,2.348,2.348,3.383,1,Conservative,,,,,,,1.746,1.746,2.468,1,Post-graduate degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.03,46.868,83.063,9,2,KDHT6U,
12/13/2023 13:52,12/13/2023 14:00,100,469,TRUE,12/13/2023 14:00,1,Edge,120.0.0.0,Windows NT 10.0,1536x864,11.604,11.604,12.1,1,"Yes, I consent",68.813,73.293,73.887,6,A lot,A lot,A lot,Some,Not at all,Not at all,1.33,4.076,4.512,4,California,1.099,1.099,3.161,1,32,4.329,4.329,11.39,1,Apple iPhone,7.115,7.115,7.744,1,"Yes, I am",,2.855,2.855,3.683,1,Something else,2.987,2.987,4.529,1,3,55.344,55.344,55.965,1,Republican,1.843,1.843,2.479,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,4.465,4.465,5.43,1,Conservative,,,,,,,,,,,,,,,,,,,16.624,16.624,17.492,1,Post-graduate degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.647,26.904,251.045,4,4,KYZUDN,
12/13/2023 13:54,12/13/2023 14:00,100,323,TRUE,12/13/2023 14:00,0.8999999761581421,Opera,105.0.0.0,Windows NT 10.0,1536x864,18.493,19.753,21.137,2,"Yes, I consent",3.394,14.045,15.459,7,Some,A lot,Not at all,Some,Not at all,Not at all,1.659,3.716,4.773,2,Florida,1.567,1.567,4.231,1,37,2.639,2.639,4.456,1,Android,,,,,,"Yes, I am",2.015,2.015,3.683,1,Black or African American,2.81,4.894,6.215,2,3,2.446,2.446,3.649,1,Independent,1.642,1.642,2.915,1,,Closer to Democratic Party,2.327,3.906,5.059,2,Extremely liberal,,,,,,,,,,,,,,,,,,,2.208,9.002,10.809,2,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.846,226.221,227.308,6,4,X3DUP3,
12/13/2023 13:59,12/13/2023 14:00,100,29,TRUE,12/13/2023 14:00,0.8999999761581421,Safari iPhone,16.3,iPhone,375x667,6.578,11.729,13.06,5,"Yes, I consent",1.65,9.249,10.05,11,Some,Some,Some,Some,Some,Some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2023 13:57,12/13/2023 14:00,100,179,TRUE,12/13/2023 14:00,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,1536x864,31.954,31.954,33.602,1,"Yes, I consent",125.779,134.035,135.213,6,A lot,A lot,A lot,A lot,Not at all,Some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2023 14:00,12/13/2023 14:01,100,52,TRUE,12/13/2023 14:01,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,1920x1080,19.542,19.542,21.074,1,"Yes, I consent",13.637,17.759,18.733,6,A lot,A lot,A lot,A lot,A lot,A lot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2023 13:56,12/13/2023 14:01,100,284,TRUE,12/13/2023 14:01,1,Chrome,118.0.0.0,CrOS x86_64 14541.0.0,1536x864,22.039,41.92,44.556,12,"Yes, I consent",8.658,15.586,17.243,7,A lot,Some,Not at all,Some,Not at all,Not at all,1.682,3.538,4.14,2,Michigan,1.359,1.359,2.956,1,47,1.595,1.595,2.384,1,Android,,,,,,"Yes, I am",1.556,1.556,2.273,1,White,2.48,3.526,4.03,3,3,2.113,4.903,5.622,2,Independent,1.6,1.6,2.248,1,,Neither,2.419,3.269,3.8,2,Moderate or middle of the road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.031,3.084,3.943,2,Some college but no degree,,79.878,173.712,174.976,6,9,WBFXZ3,
12/13/2023 13:59,12/13/2023 14:01,100,162,TRUE,12/13/2023 14:01,0.8999999761581421,Chrome,120.0.0.0,Macintosh,1512x982,9.306,20.411,21.66,2,"Yes, I consent",3.338,9.898,15.017,6,Some,Some,A lot,Not at all,Not at all,Not at all,1.591,1.591,3.437,1,California,1.336,1.336,2.906,1,36,0.973,0.973,2.165,1,Apple iPhone,2.779,2.779,4.082,1,"Yes, I am",,2.654,2.654,3.672,1,White,2.209,2.209,3.218,1,3,7.263,12.385,13.687,2,Democrat,1.825,1.825,3.373,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.934,1.934,3.001,1,Liberal,,,,,,,,,,,,,,,,,,,1.669,1.669,3.143,1,Post-graduate degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.317,8.317,73.617,1,4,R6FN1B,
12/13/2023 13:56,12/13/2023 14:02,100,304,TRUE,12/13/2023 14:02,1,Chrome,120.0.0.0,Windows NT 10.0,1600x900,28.623,28.976,29.733,2,"Yes, I consent",4.457,14.631,17.603,8,Some,Not at all,Not at all,A lot,Not at all,Not at all,0.991,1.886,2.466,2,Arizona,0.857,0.857,4.339,1,26,2.419,2.419,4.598,1,Apple iPhone,1.565,1.565,2.576,1,"Yes, I am",,1.035,1.035,2.049,1,Asian,1.431,2.916,3.674,2,3,7.973,8.805,9.993,3,Independent,2.908,2.908,4.209,1,,Closer to Democratic Party,2.401,3.856,5.605,2,Moderate or middle of the road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.654,1.654,4.825,1,Bachelor’s degree,,,,,,,,5.238,8.093,204.339,2,8,3Y1WRH,
12/13/2023 13:58,12/13/2023 14:02,100,229,TRUE,12/13/2023 14:02,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,1781x1002,62.829,62.829,63.723,1,"Yes, I consent",5.798,10.94,13.269,6,A lot,A lot,Not at all,A lot,Not at all,Not at all,0.817,1.804,2.398,2,California,0.802,0.802,3.558,1,28,0.976,0.976,2.536,1,Android,,,,,,"Yes, I am",1.331,1.331,2.092,1,Hispanic,1.403,1.403,2.074,1,3,4.465,4.465,5.264,1,Independent,1.186,1.186,2.172,1,,Neither,2.721,6.967,7.697,3,Somewhat conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.403,1.403,4.268,1,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,0,0,109.559,0,6,16RHRU,
12/13/2023 13:58,12/13/2023 14:02,100,275,TRUE,12/13/2023 14:02,1,Chrome,120.0.0.0,Android 10,412x883,32.414,50.771,51.468,11,"Yes, I consent",4.2,9.476,9.952,7,A lot,A lot,A lot,Some,Not at all,Not at all,1.301,1.301,4.39,1,Rhode Island,1.199,1.199,3.084,1,52,1.626,1.626,2.301,1,Android,,,,,,"Yes, I am",1.752,1.752,2.367,1,White,2.168,3.422,3.785,2,3,1.68,1.68,2.263,1,Republican,3.092,3.092,5.364,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,3.434,4.182,4.673,2,Moderate or middle of the road,,,,,,,,,,,,,2.494,2.494,3.227,1,High school graduate or equivalent (GED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.227,36.685,37.599,9,3,RBKN2X,
12/13/2023 13:55,12/13/2023 14:03,100,499,TRUE,12/13/2023 14:03,1,Chrome,120.0.0.0,Windows NT 10.0,1536x864,20.624,20.624,21.876,1,"Yes, I consent",2.949,8.141,8.989,6,Some,Some,A lot,A lot,Not at all,Not at all,1.294,3.199,4.375,2,Virginia,1.07,1.07,4.545,1,35,1.043,3.778,4.95,3,Apple iPhone,0.987,0.987,1.936,1,"Yes, I am",,0.926,0.926,2.056,1,Black or African American,1.299,1.299,2.371,1,3,2.203,2.203,3.328,1,Independent,1.16,1.16,2.027,1,,Closer to Democratic Party,1.557,1.557,3.118,1,Somewhat liberal,,,,,,,,,,,,,1.657,1.657,2.959,1,Post-graduate degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,425.079,0,3,8PWBFD,
12/13/2023 13:53,12/13/2023 14:03,100,597,TRUE,12/13/2023 14:03,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,1366x768,284.274,316.694,317.949,6,"Yes, I consent",14.549,23.76,24.936,7,A lot,A lot,A lot,A lot,Not at all,Not at all,1.503,3.709,4.868,2,Connecticut,1.233,1.233,3.228,1,25,1.48,1.48,2.883,1,Apple iPhone,1.741,1.741,2.989,1,"Yes, I am",,1.934,1.934,3.026,1,Asian,2.334,3.421,4.46,2,3,3.877,3.877,5.183,1,Democrat,2.034,2.034,3.027,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,4.789,5.626,6.75,2,Extremely liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,3.848,5.3,2,Bachelor’s degree,,6.684,141.99,147.605,10,9,CD14ND,
12/13/2023 14:00,12/13/2023 14:05,100,303,TRUE,12/13/2023 14:05,1,Edge,120.0.0.0,Windows NT 10.0,1556x821,24.169,24.169,25.166,1,"Yes, I consent",50.34,72.996,76.681,7,Some,Some,Some,A lot,Not at all,Not at all,1.394,4.523,5.726,2,North Carolina,1.207,1.207,4.988,1,28,1.148,1.148,4.504,1,Android,,,,,,"Yes, I am",1.077,1.077,2.421,1,Black or African American,3.498,3.498,6.354,1,3,1.434,1.434,4.672,1,Independent,2.377,2.377,3.993,1,,Closer to Democratic Party,11.217,11.217,12.285,1,Somewhat liberal,,,,,,,1.521,1.521,3.217,1,High school graduate or equivalent (GED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.724,57.577,141.083,4,2,94TYVW,
12/13/2023 13:59,12/13/2023 14:05,100,329,TRUE,12/13/2023 14:05,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,1715x965,9.208,9.208,12.704,1,"Yes, I consent",9.326,17.613,19.379,6,Some,Some,Some,Some,Not at all,Not at all,1.883,5.538,6.52,2,Oregon,1.355,1.355,3.748,1,53,2.166,2.166,5.099,1,Android,,,,,,"Yes, I am",3.853,3.853,4.721,1,White,1.799,1.799,4.159,1,3,7.909,7.909,9.274,1,Independent,3.863,3.863,5.458,1,,Neither,7.028,7.028,8.488,1,Moderate or middle of the road,,,,,,,,,,,,,,,,,,,,,,,,,5.212,5.212,6.827,1,Some college but no degree,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,221.676,0,5,RHEE8H,
12/13/2023 13:44,12/13/2023 14:06,100,1301,TRUE,12/13/2023 14:06,0.8999999761581421,Chrome,120.0.0.0,Android 10,384x832,8.108,27.5,28.34,9,"Yes, I consent",3.002,11.701,12.384,8,A lot,A lot,Some,Some,Some,Not at all,1.168,1.168,5.2,1,Washington,0.923,0.923,2.797,1,52,1.192,1.192,1.723,1,Android,,,,,,"Yes, I am",1.429,1.429,1.895,1,White,1.725,2.307,2.722,2,3,1.202,1.202,1.502,1,Independent,0.972,0.972,1.358,1,,Neither,1.489,1.849,2.362,2,Moderate or middle of the road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.588,2.041,2.435,2,Some college but no degree,,10.146,13.344,16.608,4,9,XEPXFM,
12/13/2023 13:59,12/13/2023 14:06,100,419,TRUE,12/13/2023 14:06,0.8999999761581421,Chrome,120.0.0.0,Android 10,412x915,47.947,53.856,55.101,9,"Yes, I consent",4.895,12.326,13.018,8,A lot,A lot,Some,A lot,Not at all,Not at all,1.701,1.701,4.297,1,Alabama,0.901,0.901,4.401,1,42,2.401,2.401,3.598,1,Android,,,,,,"Yes, I am",0.801,0.801,1.729,1,Black or African American,2.601,3.678,4.278,2,3,4.101,4.101,5.002,1,Democrat,1.501,1.501,2.304,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.677,2.901,3.881,3,Moderate or middle of the road,253.242,253.242,254.073,1,Post-graduate degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.545,47.777,48.551,5,1,Z74QKA,
12/13/2023 14:03,12/13/2023 14:06,100,150,TRUE,12/13/2023 14:06,0.800000012,Safari iPhone,17.2,iPhone,414x896,2.89,8.329,9.153,5,"Yes, I consent",46.965,55.939,56.57,8,A lot,A lot,A lot,Some,Not at all,Not at all,0.839,0.839,2.671,1,Georgia,0.972,0.972,3.15,1,30,1.315,1.315,1.731,1,Apple iPhone,0.996,0.996,2.713,1,"Yes, I am",,0.79,0.79,1.255,1,Black or African American,1.307,2.518,3.52,2,3,3.939,3.939,4.723,1,Democrat,1.265,1.265,1.715,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.719,1.719,2.471,1,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.93,1.666,1,High school graduate or equivalent (GED),,,,,,,,3.207,44.424,45.523,5,8,692WD7,
12/13/2023 14:02,12/13/2023 14:06,100,241,TRUE,12/13/2023 14:06,0.8999999761581421,Firefox,120,Macintosh,1440x900,2.014,25.162,26.108,2,"Yes, I consent",4.55,11.589,12.57,7,Not at all,A lot,A lot,Some,Not at all,Not at all,1.243,5.368,6.265,3,Tennessee,1.147,1.147,2.312,1,32,3.631,3.631,4.709,1,Apple iPhone,1.493,1.493,2.615,1,"Yes, I am",,1.916,1.916,2.913,1,White,1.15,2.883,3.956,2,3,3.293,3.293,4.247,1,Democrat,1.253,1.253,2.743,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,2.603,3.702,5.095,2,Liberal,,,,,,,,,,,,,0.729,2.177,3.297,2,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,156.532,0,3,B4U92Q,
12/13/2023 13:56,12/13/2023 14:06,100,620,TRUE,12/13/2023 14:06,1,Chrome,115.0.0.0,Android 14,385x824,3.911,5.736,6.364,3,"Yes, I consent",3.084,9.279,10.053,7,A lot,Some,Not at all,Not at all,Not at all,Not at all,1.205,1.205,6.949,1,New York,1.51,1.51,3.9,1,39,1.119,1.119,1.731,1,Android,,,,,,"Yes, I am",1.804,1.804,2.553,1,White,1.127,2.063,2.634,2,3,1.277,1.277,1.789,1,Republican,2.284,2.284,2.797,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.431,1.431,2.324,1,Conservative,,,,,,,,,,,,,1.512,1.512,2.166,1,Some college but no degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.062,11.73,12.191,6,3,FM8WHU,
